CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
118259,CC1CNCC(C)C1,Potential,11.675867,-5.656791
7669,CNCc1ccccc1,Potential,10.351158,-3.4128723
7670,CCNc1ccccc1,Potential,11.023011,-3.009806
2063868,Cc1ccccc1CCN,Potential,9.3819475,-3.7372377
9731,Nc1ccc(F)cc1,Potential,11.330635,-2.152042
1988106,NCCc1ccc(C(F)(F)F)cc1,Potential,9.050008,-3.9728765
3614,Cn1cnc(CCN)c1,Potential,11.841074,-5.0070696
67104,CCNCCNC,Potential,11.168558,-5.9420037
65055,c1ccc(CCNCc2ccccc2)cc1,Potential,10.1543865,-4.0187
7732,COc1ccc(N)cc1,Potential,11.569803,-2.489481
60993,CCN(CC)CCN,Potential,10.364229,-5.4501724
9815618,CC(N)Cc1cccc(C(F)(F)F)c1,Potential,10.397452,-4.573058
1608,NCc1ccc(Cl)c(Cl)c1,Potential,9.540807,-2.6875079
69206,Nc1ccc(N)c(N)c1,Potential,11.4008665,-1.3007889
3675,NNCCc1ccccc1,Potential,9.683114,-3.925529
253532,CCC(C)Nc1ccccc1,Potential,11.13448,-3.4505048
1639,Nc1ncn[nH]1,Potential,12.1397705,-4.10503
11885,Nc1cccc2cc3ccccc3cc12,Potential,12.128662,-2.2885537
7813,Cc1ccc(N)cc1,Potential,11.211007,-1.9014448
75452,COc1ccc(CN)cc1,Potential,9.840466,-2.570732
1727,Nc1ccncc1,Potential,13.516169,-4.1825495
5826,CC(N)Cc1ccccc1,Potential,9.235005,-5.272969
5827,COc1ccc(NC(C)=O)cc1,Potential,11.526214,-3.2095885
69320,CCCc1ccccn1,Potential,12.7368145,-4.575161
75467,CCCCNCc1ccccc1,Potential,10.543471,-3.9523554
11979,Cc1ccc2nc[nH]c2c1,Potential,12.480082,-3.1988397
2758350,FC1(F)CCCNC1,Potential,11.915908,-5.595314
11984,Cc1nc2ccccc2[nH]1,Potential,12.094641,-3.5790114
7894,CC(C)CCN,Potential,10.851526,-7.4674788
11992,Nc1ccccc1Br,Potential,11.391003,-2.511051
12004,Nc1ccc(Br)cc1Br,Potential,11.180412,-2.6672215
9956,Nc1cccnc1N,Potential,13.0631,-4.184614
12019,CCC(N)CC,Potential,9.440997,-6.9449477
69369,Brc1cncc(Br)c1,Potential,13.362202,-5.05257
36604,CNC(C)Cc1ccccc1,Potential,9.110468,-5.303636
7932,Nc1cccc(Cl)c1,Potential,10.983288,-1.0621339
69381,CC1CCNCC1,Potential,11.951988,-5.972981
7934,Cc1cccc(N)c1,Potential,11.411021,-2.0921035
38665,CCCC(N)CCC,Potential,9.62815,-6.4977336
67338,CNCCN(C)C,Potential,11.383494,-5.126831
6485772,NCCCc1ccc(Cl)cc1,Potential,9.792074,-4.6142106
10001,NCCC(F)(F)F,Potential,10.689062,-8.065899
10007,CC(C)(N)Cc1ccc(Cl)cc1,Potential,9.743801,-4.190843
7963,Cc1ccncc1,Potential,13.723492,-4.9051213
5918,Nc1ccncc1N,Potential,13.260078,-4.193274
104223,NCCc1cccc(C(F)(F)F)c1,Potential,9.839974,-4.035814
7970,Cc1cccnc1,Potential,13.034575,-5.449004
7973,Brc1ccccn1,Potential,12.82946,-4.5452275
7975,Cc1ccccn1,Potential,12.730293,-4.5485597
98094,CCN1CCCC(N)C1,Potential,10.812526,-5.1441426
40761,CCCCCCCCCCCCCN,Potential,11.238347,-8.346996
7993,CN(C)CCCN,Potential,11.238132,-6.908578
13756235,CC#CCCN,Potential,11.198568,-7.501683
